customer_id,age,income,tenure_months,current_plan,monthly_spend,data_usage_gb,call_minutes,sms_count,has_streaming,has_international,has_device_insurance,previous_upsell_response,channel_preference,responded
CUST_000316,42,69293,4,Standard,54.53,10.28,107,77,1,0,0,0,Email,0
CUST_000317,50,45049,53,Standard,63.26,16.03,167,69,1,1,0,0,SMS,0
CUST_000318,38,71558,31,Basic,52.73,10.78,173,59,0,0,0,1,Email,0
CUST_000319,45,33813,13,Standard,61.25,7.1,165,65,0,0,0,1,Email,0
CUST_000320,40,39268,20,Premium,110.93,19.38,228,85,1,0,0,0,SMS,0
CUST_000321,43,25000,70,Basic,31.92,11.7,104,72,0,0,1,0,SMS,0
CUST_000322,49,27017,29,Premium,108.56,7.91,210,83,1,0,1,0,SMS,0
CUST_000323,32,110573,15,Basic,39.37,8.74,140,87,1,0,0,1,Email,0
CUST_000324,67,102605,3,Basic,32.78,10.29,235,86,1,0,0,0,SMS,0
CUST_000325,29,50493,10,Basic,52.9,12.31,160,89,0,0,0,0,App notification,0
CUST_000326,27,103602,114,Premium,118.47,8.42,221,76,1,0,0,0,App notification,0
CUST_000327,55,45613,17,Standard,60.3,4.94,131,83,0,1,1,0,App notification,1
CUST_000328,51,43934,19,Standard,67.84,7.04,433,71,0,0,1,0,App notification,1
CUST_000329,49,50283,20,Standard,70.44,9.15,201,83,1,0,0,1,App notification,0
CUST_000330,49,46341,64,Standard,51.85,21.04,247,75,0,0,1,0,Email,0
CUST_000331,41,44496,27,Premium,96.03,5.06,224,79,0,0,0,0,App notification,0
CUST_000332,31,82004,35,Standard,82.86,11.94,246,70,0,0,0,1,SMS,0
CUST_000333,42,52447,14,Premium,99.35,8.18,245,72,0,0,0,0,Email,0
CUST_000334,33,67549,1,Basic,57.58,9.0,397,71,1,1,0,1,Email,0
CUST_000335,53,77973,80,Standard,56.55,24.82,206,76,1,0,0,0,Email,0
CUST_000336,40,58377,89,Standard,76.59,10.16,159,84,1,0,0,0,App notification,0
CUST_000337,32,31678,89,Premium,106.89,5.17,251,77,1,0,0,0,Direct mail,0
CUST_000338,38,26667,86,Basic,43.29,14.83,169,87,0,0,0,0,Email,1
CUST_000339,46,52415,50,Standard,88.56,15.17,234,72,1,0,1,0,SMS,0
CUST_000340,35,45384,34,Standard,57.46,5.48,130,82,0,0,0,0,Email,0
CUST_000341,32,50987,55,Standard,75.95,5.25,459,86,0,0,1,1,SMS,1
CUST_000342,44,48667,27,Basic,50.53,11.8,153,91,1,0,1,0,Email,0
CUST_000343,44,156781,4,Basic,78.55,13.49,503,83,0,0,1,0,Email,0
CUST_000344,35,26940,14,Premium,99.23,6.39,236,75,0,0,0,0,SMS,0
CUST_000345,36,25000,106,Standard,63.74,16.48,409,86,0,0,0,0,Direct mail,1
CUST_000346,44,56929,12,Standard,78.16,7.16,154,71,0,0,0,0,App notification,0
CUST_000347,24,41382,60,Premium,108.0,11.58,75,98,1,0,1,0,App notification,0
CUST_000348,25,56513,2,Basic,40.37,19.08,91,82,1,1,1,0,Email,0
CUST_000349,33,63751,12,Standard,79.58,8.38,1099,74,0,0,0,0,SMS,0
CUST_000350,39,87364,12,Premium,107.33,5.55,171,92,1,0,0,0,Direct mail,0
CUST_000351,45,25000,1,Premium,101.08,6.57,472,87,1,0,0,0,SMS,0
CUST_000352,59,38157,3,Standard,77.26,9.96,112,89,0,0,1,0,Email,0
CUST_000353,52,59453,6,Standard,73.75,17.29,272,89,1,0,0,0,Email,0
CUST_000354,40,69335,54,Standard,66.87,7.9,302,91,0,0,0,1,SMS,0
CUST_000355,41,131538,1,Premium,106.4,29.95,1342,82,1,1,0,0,Email,0
CUST_000356,29,75362,10,Standard,60.85,5.99,202,78,1,0,0,1,Email,1
CUST_000357,41,47783,1,Standard,77.25,10.2,160,96,0,0,0,0,Email,0
CUST_000358,38,32836,35,Basic,41.4,7.56,302,83,1,0,1,0,Email,0
CUST_000359,45,38027,29,Standard,62.3,20.49,140,88,0,0,0,1,Email,0
CUST_000360,32,37544,31,Standard,57.14,4.14,313,75,1,0,1,0,SMS,0
CUST_000361,48,65831,14,Standard,73.92,12.59,237,84,1,0,1,0,Email,0
CUST_000362,60,55030,7,Standard,64.91,8.43,156,83,0,0,1,0,SMS,0
CUST_000363,40,27020,38,Premium,89.87,22.63,329,72,0,1,0,0,Direct mail,0
CUST_000364,46,40289,49,Standard,57.97,5.75,261,78,1,0,1,0,SMS,0
CUST_000365,50,72758,4,Basic,42.66,12.79,386,99,1,0,1,1,App notification,0
CUST_000366,37,57425,20,Premium,107.94,6.41,659,91,1,0,1,0,Email,0
CUST_000367,44,63315,8,Basic,42.56,10.96,181,76,1,0,0,0,App notification,0
CUST_000368,42,58239,5,Standard,66.17,8.04,191,93,0,0,0,0,SMS,0
CUST_000369,43,101914,39,Premium,95.24,9.72,109,87,1,0,0,0,Email,0
CUST_000370,32,54514,23,Basic,36.25,4.02,334,83,1,0,0,1,Email,0
CUST_000371,42,41203,7,Premium,121.84,11.53,166,81,0,0,1,0,SMS,0
CUST_000372,47,32464,11,Standard,80.36,4.76,301,98,1,0,0,0,App notification,0
CUST_000373,59,54848,102,Standard,75.78,5.58,492,79,1,1,0,0,Email,1
CUST_000374,53,25000,56,Basic,49.9,3.49,162,90,0,0,0,0,App notification,0
CUST_000375,67,45119,63,Standard,79.05,5.33,184,76,1,0,0,0,Direct mail,1
CUST_000376,32,44684,18,Premium,98.79,12.28,450,77,0,0,0,0,App notification,0
CUST_000377,52,26528,29,Basic,45.33,11.19,374,69,1,0,0,0,App notification,0
CUST_000378,44,32282,14,Standard,58.8,13.05,351,75,1,0,0,0,App notification,0
CUST_000379,68,70568,2,Basic,33.97,6.42,193,79,1,0,1,1,App notification,0
CUST_000380,32,54383,15,Basic,48.68,10.76,103,74,0,0,0,0,Direct mail,0
CUST_000381,31,51318,27,Standard,79.47,6.86,160,85,1,0,0,0,SMS,0
CUST_000382,34,56266,10,Basic,43.06,16.67,134,82,0,1,0,0,App notification,0
CUST_000383,18,51107,56,Premium,126.49,12.0,347,80,1,0,0,0,App notification,0
CUST_000384,35,85758,4,Standard,72.12,8.1,290,78,1,0,0,1,Email,0
CUST_000385,32,51820,13,Standard,62.23,17.38,171,87,0,0,0,0,Email,0
CUST_000386,43,25433,4,Basic,34.13,11.56,189,76,0,0,0,0,Direct mail,0
CUST_000387,46,102084,15,Premium,120.18,6.88,326,85,1,0,0,0,SMS,0
CUST_000388,64,57910,1,Basic,46.28,4.61,202,79,0,1,0,0,Direct mail,0
CUST_000389,53,37602,9,Standard,76.76,4.38,173,87,0,0,0,0,App notification,0
CUST_000390,35,27888,15,Standard,43.42,24.56,802,84,1,0,0,0,Email,0
CUST_000391,31,58580,19,Standard,72.45,5.97,176,74,1,0,0,0,SMS,0
CUST_000392,47,46503,23,Standard,64.88,29.34,365,64,0,0,1,1,App notification,0
CUST_000393,26,99545,9,Standard,56.06,7.48,310,84,1,1,1,0,SMS,1
CUST_000394,63,41954,22,Basic,44.37,4.93,98,80,0,0,0,0,SMS,0
CUST_000395,56,33630,21,Standard,80.92,15.03,163,71,1,0,0,0,Email,0
CUST_000396,36,73358,11,Standard,92.66,17.06,400,70,1,0,0,0,Email,0
CUST_000397,21,74337,53,Standard,72.42,13.88,226,78,0,0,0,0,Email,1
CUST_000398,58,52885,23,Basic,37.91,13.98,102,84,0,0,0,1,Email,0
CUST_000399,40,66460,12,Basic,37.3,6.87,310,72,0,0,0,0,App notification,0
CUST_000400,56,48196,88,Basic,54.63,15.17,173,82,1,0,0,0,App notification,0
CUST_000401,22,54460,55,Basic,35.03,10.92,318,91,0,0,1,0,Email,0
CUST_000402,34,82805,120,Standard,76.22,9.03,1227,71,0,0,0,0,App notification,1
CUST_000403,42,64951,35,Standard,72.94,10.49,308,81,0,0,0,1,SMS,0
CUST_000404,42,45425,14,Basic,46.83,17.34,353,89,0,0,0,0,SMS,1
CUST_000405,36,90089,9,Standard,54.32,13.32,210,81,1,0,1,0,App notification,1
CUST_000406,49,25000,32,Premium,106.43,2.63,125,81,1,0,0,0,Email,0
CUST_000407,29,123430,118,Premium,95.42,18.73,452,78,0,0,0,0,App notification,0
CUST_000408,40,25000,29,Premium,104.12,14.07,170,78,0,0,0,0,Email,0
CUST_000409,43,36968,64,Basic,54.17,7.15,213,95,0,0,0,1,SMS,0
CUST_000410,48,48126,11,Basic,57.31,9.94,718,77,0,0,0,0,App notification,0
CUST_000411,50,45893,15,Premium,112.14,9.83,200,97,0,0,1,0,SMS,0
CUST_000412,28,77102,71,Basic,39.3,4.93,507,77,1,0,1,1,SMS,0
CUST_000413,23,30454,42,Basic,60.88,6.8,309,81,1,0,1,0,App notification,0
CUST_000414,57,55124,119,Standard,64.16,7.94,176,71,0,0,1,0,Email,0
CUST_000415,45,37790,44,Basic,33.64,8.12,300,83,0,1,0,0,Direct mail,0
CUST_000416,33,55983,17,Premium,116.96,7.35,159,65,0,0,0,0,App notification,0
CUST_000417,60,47612,22,Standard,74.58,13.66,421,72,1,0,0,0,Email,0
CUST_000418,43,51114,69,Standard,64.57,6.24,517,91,1,0,1,0,App notification,0
CUST_000419,56,38274,24,Premium,111.0,15.5,252,84,1,0,0,0,Direct mail,0
CUST_000420,42,38967,8,Basic,49.42,12.93,548,82,1,0,0,0,App notification,0
CUST_000421,66,55785,17,Standard,72.04,21.38,269,78,1,0,1,0,Direct mail,0
CUST_000422,63,74957,21,Standard,74.59,27.87,424,70,1,1,1,1,Email,0
CUST_000423,39,37450,3,Standard,64.94,26.48,1438,89,0,0,1,0,Email,0
CUST_000424,53,33158,40,Basic,50.26,4.55,1080,122,1,0,0,0,Direct mail,0
CUST_000425,49,64605,3,Standard,70.18,11.99,219,92,0,0,0,0,App notification,0
CUST_000426,58,48309,15,Premium,105.28,6.4,292,87,1,0,1,0,Direct mail,0
CUST_000427,30,71233,48,Basic,42.54,76.27,130,85,1,0,0,0,Email,0
CUST_000428,50,32610,18,Basic,44.02,12.66,395,89,1,0,0,0,App notification,0
CUST_000429,54,25000,55,Basic,30.55,20.91,309,54,1,0,0,0,SMS,0
CUST_000430,20,38566,12,Standard,63.63,11.56,154,91,0,0,0,0,App notification,0
CUST_000431,27,34722,94,Basic,45.65,2.56,499,74,0,0,0,0,SMS,0
CUST_000432,18,47313,7,Premium,96.49,6.16,209,72,0,0,0,0,App notification,0
CUST_000433,38,36806,1,Standard,63.8,6.04,179,88,0,0,0,0,Email,0
CUST_000434,50,68422,61,Standard,93.85,8.36,311,81,1,0,0,0,Direct mail,0
CUST_000435,60,43059,41,Standard,58.71,11.23,185,96,0,0,0,0,SMS,0
CUST_000436,42,52455,7,Standard,66.16,12.59,240,82,1,0,0,0,App notification,0
CUST_000437,61,52624,120,Standard,61.66,3.28,698,91,1,0,0,0,Email,0
CUST_000438,25,53515,20,Standard,68.83,8.4,169,96,0,0,1,0,Email,0
CUST_000439,21,48491,90,Standard,61.85,7.2,367,85,1,0,0,0,Email,1
CUST_000440,41,61683,21,Basic,42.57,21.9,172,93,1,0,1,1,App notification,1
CUST_000441,46,34267,19,Basic,37.81,12.56,136,100,0,0,0,0,Email,0
CUST_000442,41,92017,17,Basic,55.55,10.18,233,85,1,0,0,0,App notification,0
CUST_000443,18,44071,12,Standard,70.82,10.4,1225,88,1,0,0,1,Email,1
CUST_000444,40,27168,22,Basic,34.97,3.36,391,94,0,1,0,0,SMS,0
CUST_000445,26,53350,18,Standard,78.41,13.87,323,87,1,0,0,0,Email,0
CUST_000446,50,33421,1,Premium,100.42,6.94,179,66,1,0,0,0,Email,0
CUST_000447,46,66131,9,Basic,29.36,6.84,194,72,0,0,1,0,App notification,0
CUST_000448,30,132497,7,Standard,69.97,23.84,100,69,1,0,1,0,Direct mail,0
CUST_000449,35,34407,60,Standard,89.07,10.32,718,96,0,0,0,0,Direct mail,0
CUST_000450,29,56929,27,Standard,51.72,6.91,288,61,0,0,1,0,Email,0
CUST_000451,41,25000,43,Standard,56.69,5.84,273,94,0,1,1,0,Direct mail,0
CUST_000452,53,60129,94,Premium,117.53,11.95,277,67,1,1,0,0,App notification,0
CUST_000453,30,32906,30,Basic,38.58,10.36,858,67,0,0,0,0,Email,0
CUST_000454,48,37005,120,Basic,51.12,9.02,293,80,0,0,0,0,Direct mail,0
CUST_000455,35,29864,11,Standard,61.63,4.38,218,102,0,0,1,0,Email,0
CUST_000456,32,68150,6,Standard,71.42,6.26,720,80,1,0,0,0,Email,0
CUST_000457,40,77133,15,Basic,62.44,7.46,226,83,1,1,1,0,Direct mail,0
CUST_000458,29,49539,19,Basic,33.05,8.42,89,77,0,0,1,1,Direct mail,1
CUST_000459,35,33223,67,Standard,80.24,8.51,98,78,0,1,0,0,SMS,0
CUST_000460,27,100236,24,Basic,51.8,10.62,218,85,1,0,0,0,App notification,0
CUST_000461,65,34972,10,Premium,95.11,8.22,291,61,0,0,0,0,Email,0
CUST_000462,42,25000,40,Standard,75.59,28.57,401,86,0,0,0,0,App notification,0
CUST_000463,33,60251,21,Basic,45.73,15.8,141,91,1,0,1,0,App notification,0
CUST_000464,44,29817,5,Standard,70.91,18.17,214,83,1,0,0,0,Email,0
CUST_000465,40,76486,25,Basic,48.37,13.29,151,98,0,1,0,0,App notification,0
CUST_000466,39,41294,72,Standard,66.5,9.42,477,73,1,0,0,1,Direct mail,0
CUST_000467,49,64322,55,Standard,70.7,12.42,528,81,0,0,1,1,App notification,0
CUST_000468,51,92104,26,Standard,72.41,12.34,792,63,0,1,1,0,App notification,0
CUST_000469,35,28453,14,Standard,77.46,14.15,302,78,0,0,1,0,Email,0
CUST_000470,35,37999,2,Basic,29.73,5.25,749,82,0,0,0,0,App notification,0
CUST_000471,38,47379,19,Premium,122.91,14.17,161,72,1,0,1,0,SMS,0
CUST_000472,18,97919,41,Standard,58.45,12.22,279,78,1,1,0,0,Email,0
CUST_000473,23,36451,13,Basic,52.62,3.54,129,91,0,0,0,0,App notification,0
CUST_000474,58,37514,8,Basic,45.79,9.35,345,89,0,0,0,0,App notification,0
CUST_000475,61,60788,80,Basic,32.19,5.39,290,59,1,0,0,0,App notification,0
CUST_000476,39,37806,51,Basic,50.28,6.59,56,84,0,1,0,1,Direct mail,0
CUST_000477,48,52503,30,Standard,60.55,8.71,476,68,0,0,0,0,Email,0
CUST_000478,45,25000,4,Basic,55.69,3.57,409,66,1,0,0,0,Email,0
CUST_000479,78,132779,4,Premium,102.89,12.43,175,107,1,1,0,0,Direct mail,0
CUST_000480,55,26729,3,Basic,30.05,8.82,290,78,0,0,0,0,App notification,0
CUST_000481,40,42413,28,Basic,60.34,14.23,100,98,0,0,0,1,SMS,0
CUST_000482,30,48309,3,Basic,46.81,7.31,154,66,0,0,1,1,Email,0
CUST_000483,22,115926,55,Basic,53.67,13.59,666,76,0,1,0,0,App notification,1
CUST_000484,44,27006,120,Premium,101.49,7.99,122,81,0,0,0,0,Email,0
CUST_000485,32,119690,13,Standard,51.08,10.3,246,82,0,0,0,0,App notification,0
CUST_000486,24,68921,18,Basic,61.75,5.05,106,74,1,0,1,0,SMS,0
CUST_000487,34,59141,37,Premium,109.94,9.2,300,79,0,0,0,0,SMS,0
CUST_000488,29,31473,83,Premium,114.91,13.7,343,86,1,0,0,0,App notification,0
CUST_000489,62,63386,67,Standard,76.57,6.38,378,75,0,0,0,0,SMS,1
CUST_000490,52,35398,1,Premium,106.65,7.76,324,81,0,0,1,0,Email,0
CUST_000491,41,86681,5,Standard,72.26,10.5,576,83,0,0,0,1,SMS,0
CUST_000492,59,31666,42,Standard,85.94,17.25,175,74,1,0,0,0,SMS,0
CUST_000493,42,46587,35,Standard,69.68,9.41,130,84,1,1,0,1,SMS,0
CUST_000494,31,38182,4,Basic,54.42,10.57,172,68,0,1,0,0,App notification,1
CUST_000495,60,31433,20,Standard,50.09,8.6,109,79,0,0,0,0,Email,0
CUST_000496,48,68431,45,Premium,121.24,7.97,257,96,0,0,1,0,Email,0
CUST_000497,29,62377,7,Standard,54.78,5.83,225,79,0,0,0,1,Email,0
CUST_000498,39,84461,61,Premium,120.09,9.43,326,86,1,0,0,0,SMS,0
CUST_000499,31,25000,1,Standard,73.91,10.73,93,95,1,0,1,0,Email,0
CUST_000500,25,79132,45,Standard,69.04,11.22,243,91,0,0,1,1,Email,0
CUST_000501,53,151365,28,Standard,69.0,26.87,507,80,1,0,1,0,Email,0
CUST_000502,64,40005,11,Standard,67.47,15.93,345,71,0,1,0,0,App notification,0
CUST_000503,25,115014,38,Standard,61.79,22.21,78,91,1,0,0,1,App notification,1
CUST_000504,48,43546,45,Basic,42.94,3.52,243,87,1,0,1,0,Email,0
CUST_000505,34,26434,81,Basic,67.08,23.38,158,84,0,1,0,0,Email,0
CUST_000506,36,42721,13,Premium,123.02,10.62,247,79,0,0,0,1,SMS,0
CUST_000507,34,78565,34,Basic,36.29,12.98,195,66,0,0,1,0,SMS,0
CUST_000508,31,33618,27,Standard,72.68,15.18,695,67,0,0,0,0,Email,0
CUST_000509,42,37415,22,Standard,70.96,9.0,258,104,0,0,0,0,SMS,0
CUST_000510,32,64029,66,Standard,68.58,6.05,296,78,1,0,0,0,Email,0
CUST_000511,45,49088,1,Standard,59.97,22.32,238,76,0,1,0,1,Email,0
CUST_000512,41,63772,9,Standard,74.46,6.87,325,67,0,0,0,0,Email,0
CUST_000513,39,54558,23,Premium,118.46,5.89,215,85,0,0,1,0,Email,1
CUST_000514,31,60829,5,Standard,61.66,8.7,389,84,1,0,0,0,Email,1
CUST_000515,35,40354,71,Standard,89.56,7.25,193,83,0,0,0,0,App notification,0
CUST_000516,51,54408,31,Premium,125.22,9.59,559,79,1,0,0,0,App notification,0
CUST_000517,48,32295,19,Premium,115.48,8.19,330,79,1,0,0,0,Direct mail,0
CUST_000518,30,87535,50,Premium,97.68,22.47,223,83,1,0,0,0,App notification,0
CUST_000519,43,36848,17,Standard,74.01,11.67,406,75,0,0,0,1,SMS,0
CUST_000520,51,81469,24,Basic,47.82,7.31,329,55,0,0,0,1,Email,0
CUST_000521,21,44129,1,Basic,50.13,6.23,402,79,1,0,1,1,Email,0
CUST_000522,48,53685,13,Premium,125.9,7.78,258,71,1,0,0,0,SMS,0
CUST_000523,34,39232,4,Premium,108.24,7.22,212,85,1,0,0,0,Email,0
CUST_000524,48,31032,35,Standard,90.48,6.39,265,73,0,0,0,0,Email,0
CUST_000525,32,25000,19,Basic,49.07,4.42,181,64,0,0,0,0,Direct mail,0
CUST_000526,20,30488,10,Standard,67.1,10.27,440,79,0,0,1,0,SMS,0
CUST_000527,22,42371,18,Basic,68.99,7.07,591,74,1,0,0,0,Email,0
CUST_000528,42,53924,7,Standard,78.3,5.95,346,89,0,1,0,0,Email,0
CUST_000529,45,77239,77,Standard,65.45,13.47,573,95,0,1,0,0,Email,0
CUST_000530,31,40111,1,Premium,110.84,14.98,481,75,0,0,0,0,App notification,0
CUST_000531,49,32962,60,Basic,51.35,7.54,208,72,1,0,0,0,App notification,0
CUST_000532,22,25611,21,Standard,68.49,26.74,404,79,0,0,0,0,SMS,0
CUST_000533,41,60841,28,Standard,71.34,37.28,113,92,1,0,0,1,SMS,0
CUST_000534,27,91348,10,Standard,61.83,14.12,274,95,0,0,1,0,Direct mail,0
CUST_000535,34,86668,102,Standard,53.15,8.79,120,72,0,0,0,0,Email,0
CUST_000536,42,67472,9,Premium,111.06,11.62,229,89,0,0,1,0,Email,0
CUST_000537,31,65339,26,Basic,46.4,5.75,103,90,1,0,0,0,Email,0
CUST_000538,37,105232,120,Basic,50.27,8.22,472,89,0,0,0,0,Email,0
CUST_000539,54,56921,63,Standard,64.24,4.55,193,77,1,0,0,1,Direct mail,1
CUST_000540,35,65562,23,Standard,56.59,7.38,421,84,1,0,0,0,Email,1
CUST_000541,52,42431,120,Basic,35.35,4.82,234,90,0,0,0,1,Email,0
CUST_000542,28,26557,36,Standard,80.56,12.5,81,94,1,0,0,0,Direct mail,0
CUST_000543,48,36035,7,Standard,63.33,5.82,183,75,1,0,1,0,SMS,0
CUST_000544,59,48819,15,Basic,40.58,10.92,178,78,0,0,0,0,SMS,0
CUST_000545,18,50380,12,Basic,41.88,14.49,243,64,0,0,0,0,SMS,0
CUST_000546,32,116637,12,Premium,103.81,21.44,605,70,1,0,0,1,App notification,0
CUST_000547,48,50846,42,Standard,63.07,7.8,668,77,0,0,1,0,App notification,0
CUST_000548,39,83322,26,Basic,36.29,12.52,213,77,0,0,0,0,SMS,0
CUST_000549,46,40304,1,Basic,59.01,11.0,115,62,1,0,0,1,App notification,0
CUST_000550,34,42605,62,Standard,76.8,19.71,157,88,0,0,1,0,App notification,0
CUST_000551,43,26955,10,Basic,57.48,13.87,326,79,0,0,0,0,Direct mail,0
CUST_000552,40,35099,120,Premium,124.49,19.8,229,86,1,0,0,0,Email,1
CUST_000553,56,62139,92,Standard,46.5,4.79,95,91,0,0,0,0,Email,0
CUST_000554,45,49187,84,Standard,73.43,6.61,181,81,0,0,0,0,Email,0
CUST_000555,46,74930,50,Premium,104.14,18.21,538,88,0,0,0,0,SMS,0
CUST_000556,37,53186,7,Standard,81.17,13.22,292,91,0,0,0,0,Email,0
CUST_000557,36,41831,22,Basic,37.59,8.44,252,86,1,0,0,0,Email,0
CUST_000558,36,128892,7,Standard,59.46,10.46,194,74,1,0,0,0,App notification,0
CUST_000559,46,46992,9,Standard,55.66,14.71,186,93,1,0,1,0,Direct mail,0
CUST_000560,36,82731,28,Basic,41.97,5.16,339,69,1,0,0,0,SMS,0
CUST_000561,45,40923,1,Basic,54.15,14.5,266,79,1,0,1,0,Email,0
CUST_000562,66,67462,104,Standard,72.56,10.57,389,82,1,0,0,1,Email,0
CUST_000563,52,74429,75,Basic,32.97,8.22,340,84,1,0,0,0,App notification,0
CUST_000564,38,53842,14,Standard,91.53,12.66,248,77,0,0,0,1,App notification,0
CUST_000565,56,25000,21,Standard,76.5,6.64,308,72,0,0,0,0,App notification,0
CUST_000566,37,49425,18,Standard,77.77,9.52,171,73,0,0,1,0,Direct mail,0
CUST_000567,18,85281,64,Standard,82.85,10.56,238,84,0,0,0,0,Direct mail,0
CUST_000568,29,62153,35,Standard,53.6,14.93,547,79,1,0,1,0,Direct mail,0
CUST_000569,19,59911,9,Basic,35.89,10.66,246,78,1,0,0,0,SMS,0
CUST_000570,37,25000,17,Basic,53.23,2.94,215,101,0,0,0,0,Direct mail,0
CUST_000571,42,35447,16,Basic,36.89,4.21,278,69,0,0,1,1,App notification,0
CUST_000572,62,58989,96,Basic,42.25,5.82,122,88,1,0,0,0,Email,0
CUST_000573,45,58963,5,Standard,69.22,12.53,279,66,1,0,0,0,SMS,0
CUST_000574,39,84677,2,Standard,57.23,14.3,677,73,0,0,1,0,SMS,1
CUST_000575,51,45927,63,Standard,66.39,25.63,151,90,0,0,0,0,Email,1
CUST_000576,18,58842,68,Premium,119.15,5.99,287,87,0,0,1,0,Email,0
CUST_000577,44,49383,61,Premium,117.29,20.45,241,81,1,0,0,0,App notification,0
CUST_000578,51,31441,21,Premium,121.13,3.16,238,92,1,0,0,0,Email,0
CUST_000579,24,25000,32,Premium,120.1,8.48,235,73,0,0,0,0,App notification,0
CUST_000580,55,59513,24,Standard,74.06,11.15,376,66,0,1,0,0,Direct mail,0
CUST_000581,46,53012,2,Standard,73.27,10.87,127,75,0,1,1,0,SMS,0
CUST_000582,37,37116,27,Basic,47.53,7.43,370,79,1,0,0,0,Direct mail,0
CUST_000583,49,25000,1,Standard,63.73,9.02,255,74,1,0,0,0,Email,0
CUST_000584,69,65080,11,Standard,59.7,5.72,85,81,1,0,1,0,Direct mail,0
CUST_000585,44,43492,80,Standard,63.1,15.28,307,94,1,0,1,0,Direct mail,1
CUST_000586,44,62981,10,Standard,66.74,11.32,262,86,1,0,0,0,SMS,0
CUST_000587,36,113416,84,Standard,63.44,14.06,145,64,0,0,0,0,SMS,1
CUST_000588,31,25000,8,Standard,74.14,7.08,269,75,0,0,0,1,SMS,1
CUST_000589,51,35781,11,Standard,72.02,7.3,111,74,0,0,1,0,SMS,0
CUST_000590,31,44613,29,Standard,73.09,12.45,162,74,0,0,0,0,App notification,0
CUST_000591,42,94341,43,Premium,113.51,26.26,250,85,1,0,0,0,SMS,0
CUST_000592,36,25000,20,Premium,121.96,3.79,89,94,1,0,0,0,App notification,1
CUST_000593,47,117141,64,Standard,69.91,7.37,123,69,0,0,0,0,App notification,0
CUST_000594,46,52111,1,Basic,55.08,10.99,134,98,0,1,0,0,Email,0
CUST_000595,54,46948,76,Premium,115.17,7.73,257,73,0,0,0,0,App notification,0
CUST_000596,35,44840,6,Basic,56.3,9.85,319,77,1,0,0,0,App notification,0
CUST_000597,38,40282,64,Premium,126.15,8.88,143,74,0,0,1,0,App notification,0
CUST_000598,30,78562,15,Basic,50.77,14.56,138,80,0,0,1,0,Email,0
CUST_000599,36,30307,53,Standard,71.04,7.26,266,81,1,0,1,1,SMS,1
CUST_000600,46,57264,33,Standard,70.97,5.46,262,78,1,0,1,1,SMS,1
CUST_000601,51,41238,5,Standard,65.3,5.9,161,72,0,0,0,0,Email,0
CUST_000602,30,34788,75,Standard,64.96,8.0,733,84,0,0,1,0,Direct mail,0
CUST_000603,52,156950,8,Standard,79.02,9.35,273,75,0,1,0,1,App notification,1
CUST_000604,58,59193,8,Standard,60.36,9.57,221,79,1,0,0,0,SMS,0
CUST_000605,46,64599,50,Basic,61.15,10.29,194,96,0,0,0,0,SMS,0
CUST_000606,64,81797,3,Standard,68.48,9.02,448,78,0,0,0,0,Direct mail,0
CUST_000607,32,25858,7,Basic,73.62,9.59,339,91,1,0,0,0,Email,0
CUST_000608,27,107853,21,Standard,63.07,6.7,86,88,0,0,0,0,Email,0
CUST_000609,20,25000,53,Basic,47.5,4.79,161,74,0,0,1,0,Direct mail,0
CUST_000610,59,34684,4,Standard,66.48,4.71,187,80,1,1,1,1,Email,0
CUST_000611,49,39872,23,Standard,62.07,15.27,243,71,1,0,1,0,SMS,0
CUST_000612,41,63689,37,Basic,55.64,39.67,356,87,1,0,0,0,SMS,0
CUST_000613,45,54091,59,Standard,58.94,6.15,129,82,0,0,1,0,Direct mail,0
CUST_000614,28,45475,82,Standard,63.24,8.09,233,87,1,0,0,0,SMS,0
CUST_000615,71,48756,46,Premium,115.86,6.5,678,74,0,0,1,0,Direct mail,0
CUST_000616,43,31567,31,Premium,117.45,9.89,249,70,0,1,1,0,Email,0
CUST_000617,43,25000,17,Standard,56.08,5.83,161,78,0,0,0,0,Email,0
CUST_000618,50,67977,3,Standard,75.82,11.73,110,82,1,0,0,1,Email,0
CUST_000619,47,66981,37,Standard,71.29,14.45,183,79,1,1,0,1,Email,0
CUST_000620,44,100009,120,Basic,35.82,7.14,128,93,1,0,1,0,Direct mail,1
CUST_000621,32,34354,40,Standard,62.11,10.31,193,85,1,1,0,0,Direct mail,0
CUST_000622,47,66954,1,Premium,89.67,4.78,339,99,0,0,1,0,Email,0
CUST_000623,64,43145,20,Standard,87.17,7.9,250,73,0,1,0,0,SMS,1
CUST_000624,58,83760,28,Standard,80.15,9.24,183,78,0,0,1,0,Email,0
CUST_000625,61,77643,35,Basic,32.11,9.4,84,77,0,0,0,0,Email,0
CUST_000626,35,53908,38,Basic,52.99,8.1,403,77,1,1,0,0,App notification,0
CUST_000627,30,42075,24,Basic,39.26,6.91,198,75,0,0,0,0,Direct mail,0
CUST_000628,40,75540,7,Standard,79.15,9.16,261,80,0,0,1,0,App notification,0
CUST_000629,42,65585,85,Standard,65.04,11.35,142,75,1,0,0,0,Email,1
CUST_000630,55,36026,35,Standard,66.37,10.34,191,69,0,1,0,0,App notification,0
CUST_000631,21,26970,8,Standard,67.12,9.09,173,69,0,0,0,0,Direct mail,0
